user_id,cohort_month,city,treatment_city,post_launch,did,age,income,prior_orders_90d,prior_spend_90d,app_sessions_30d,days_since_last_purchase,premium_member,mobile_app_user,marketing_emails_30d,discount_received,retained_30d,spend_30d
2872,2025-11-01,Seattle,1,1,1,39,28099,5,260.46,13,4,1,1,8,0,0,97.56
2873,2025-07-01,Dallas,0,1,0,41,20000,4,186.22,16,2,0,1,7,0,0,93.09
2874,2025-03-01,Austin,1,0,0,35,20000,2,269.87,8,79,0,1,9,0,1,103.98
2875,2025-11-01,Seattle,1,1,1,27,62888,0,169.05,7,46,0,1,7,0,0,58.91
2876,2025-05-01,Dallas,0,0,0,39,80046,3,230.25,11,2,0,1,3,0,0,109.38
2877,2025-06-01,Boston,1,0,0,41,78133,2,263.61,6,20,0,1,3,0,0,37.66
2878,2025-11-01,Boston,1,1,1,18,52012,2,149.88,9,10,1,1,3,1,0,58.04
2879,2025-04-01,Phoenix,0,0,0,34,76038,1,120.92,6,53,0,1,5,1,0,70.18
2880,2025-11-01,Phoenix,0,1,0,20,83876,3,132.49,5,36,0,0,2,0,1,96.6
2881,2025-08-01,Seattle,1,1,1,42,102215,1,132.11,7,78,1,0,3,0,1,126.03
2882,2025-09-01,Seattle,1,1,1,33,74944,1,238.74,12,12,1,0,3,1,1,80.43
2883,2025-06-01,Austin,1,0,0,36,85197,4,386.61,20,2,1,0,2,0,0,97.45
2884,2025-05-01,Seattle,1,0,0,18,60196,3,126.67,8,17,0,1,9,0,1,84.93
2885,2025-03-01,Chicago,0,0,0,18,20000,6,374.71,18,4,1,0,7,1,1,133.39
2886,2025-11-01,Boston,1,1,1,35,73708,2,181.1,15,82,1,1,3,0,1,83.42
2887,2025-11-01,Dallas,0,1,0,23,90994,0,93.04,8,6,0,1,6,0,0,30.05
2888,2025-08-01,Austin,1,1,1,26,92325,6,340.67,21,95,0,1,6,1,0,115.09
2889,2025-12-01,Denver,0,1,0,39,83480,3,259.87,11,3,0,0,4,0,0,76.71
2890,2025-03-01,Austin,1,0,0,27,79996,7,432.25,17,4,0,1,5,0,1,120.75
2891,2025-01-01,Dallas,0,0,0,19,53355,3,217.85,13,49,0,1,9,0,0,90.01
2892,2025-05-01,Denver,0,0,0,40,94778,10,507.28,22,44,1,1,6,0,0,150.4
2893,2025-03-01,Phoenix,0,0,0,24,61496,2,132.06,17,24,0,0,9,0,1,83.25
2894,2025-02-01,New York,1,0,0,44,20000,2,194.17,13,10,1,0,8,1,1,132.73
2895,2025-10-01,Austin,1,1,1,58,97255,5,172.8,15,61,0,1,8,1,0,80.06
2896,2025-07-01,Chicago,0,1,0,30,80130,3,234.22,4,5,0,1,2,1,1,63.93
2897,2025-01-01,Boston,1,0,0,24,99339,1,126.41,11,5,1,0,2,1,0,95.23
2898,2025-05-01,Dallas,0,0,0,44,40705,5,331.5,19,7,1,1,5,1,0,115.6
2899,2025-10-01,Seattle,1,1,1,42,75803,3,278.51,7,21,0,1,5,1,0,102.28
2900,2025-06-01,Denver,0,0,0,41,48524,5,272.49,14,31,1,1,4,1,0,116.58
2901,2025-02-01,Seattle,1,0,0,28,99291,1,160.56,6,15,0,0,8,0,0,56.32
2902,2025-07-01,Dallas,0,1,0,31,68952,2,283.39,9,0,0,1,7,1,0,74.06
2903,2025-06-01,Chicago,0,0,0,26,125564,2,252.11,10,10,1,1,3,0,0,85.41
2904,2025-10-01,Boston,1,1,1,30,20000,3,325.03,14,16,1,1,7,0,1,138.43
2905,2025-03-01,Denver,0,0,0,30,55330,7,296.01,16,3,0,1,3,0,1,141.74
2906,2025-05-01,New York,1,0,0,30,94756,2,173.1,7,42,0,1,10,0,0,85.71
2907,2025-08-01,Boston,1,1,1,33,91506,2,147.36,10,64,0,1,7,0,1,109.94
2908,2025-01-01,Dallas,0,0,0,27,85420,3,222.6,8,5,0,0,4,0,0,67.61
2909,2025-07-01,Dallas,0,1,0,35,85332,4,351.68,17,4,0,0,1,0,1,139.37
2910,2025-09-01,Dallas,0,1,0,25,89773,2,187.1,9,5,0,1,8,1,0,119.38
2911,2025-09-01,Boston,1,1,1,45,76738,3,152.9,13,34,1,1,8,0,1,118.68
2912,2025-10-01,Denver,0,1,0,27,85203,1,129.74,8,17,0,1,5,0,1,83.95
2913,2025-04-01,Denver,0,0,0,31,85435,3,280.47,9,46,0,0,4,0,0,73.51
2914,2025-08-01,New York,1,1,1,50,72768,2,224.93,13,20,0,1,7,0,1,116.82
2915,2025-04-01,Boston,1,0,0,20,60188,5,352.75,6,3,1,1,3,0,0,76.51
2916,2025-10-01,Boston,1,1,1,24,57195,0,211.29,4,4,0,1,6,1,0,33.71
2917,2025-02-01,Dallas,0,0,0,23,84711,0,0.0,8,36,1,0,3,1,0,77.98
2918,2025-05-01,Chicago,0,0,0,45,70851,2,251.03,5,32,1,0,1,1,1,116.78
2919,2025-12-01,Boston,1,1,1,26,88560,2,185.71,8,24,0,1,1,0,1,128.97
2920,2025-08-01,Austin,1,1,1,27,95568,4,324.45,16,4,0,1,6,1,1,109.27
2921,2025-03-01,Denver,0,0,0,37,62833,2,234.15,12,21,0,0,3,0,0,59.61
2922,2025-10-01,Boston,1,1,1,18,55074,4,307.63,14,1,0,1,10,0,1,157.9
2923,2025-09-01,Seattle,1,1,1,37,60862,3,187.4,11,1,0,0,6,1,1,126.55
2924,2025-11-01,Boston,1,1,1,25,89225,1,98.98,10,5,1,0,5,1,1,116.37
2925,2025-09-01,Chicago,0,1,0,23,94830,4,237.93,11,14,1,0,7,0,0,66.68
2926,2025-06-01,Denver,0,0,0,40,58628,2,250.07,10,25,0,0,3,0,1,109.53
2927,2025-09-01,Boston,1,1,1,34,86472,5,323.95,14,9,0,1,5,1,0,113.87
2928,2025-09-01,Chicago,0,1,0,44,73802,0,116.87,8,2,0,1,5,0,1,107.19
2929,2025-08-01,Seattle,1,1,1,39,95370,2,176.25,12,23,0,1,6,0,0,88.77
2930,2025-08-01,Chicago,0,1,0,31,84423,2,256.51,17,6,0,1,2,1,0,59.25
2931,2025-07-01,Denver,0,1,0,27,100141,4,268.52,12,88,1,1,3,0,0,86.58
2932,2025-05-01,Denver,0,0,0,49,65390,5,135.76,8,4,1,1,7,1,0,125.89
2933,2025-04-01,Seattle,1,0,0,29,92067,6,402.42,14,40,0,1,3,1,0,106.12
2934,2025-07-01,Boston,1,1,1,35,99372,3,144.69,16,0,0,1,2,0,0,99.97
2935,2025-08-01,Phoenix,0,1,0,63,64216,8,283.3,13,23,1,1,0,1,1,193.49
2936,2025-09-01,Chicago,0,1,0,51,75048,4,239.18,17,16,1,1,7,1,0,68.68
2937,2025-02-01,Seattle,1,0,0,43,58699,1,91.15,11,24,1,1,1,0,0,72.67
2938,2025-03-01,Austin,1,0,0,45,49191,1,188.06,10,3,1,1,3,1,0,68.14
2939,2025-06-01,Phoenix,0,0,0,58,49226,5,215.07,12,4,0,1,5,0,1,123.93
2940,2025-11-01,New York,1,1,1,25,79618,2,202.95,15,11,0,1,4,0,0,34.64
2941,2025-06-01,Seattle,1,0,0,19,101446,2,181.69,4,7,0,1,5,1,0,70.15
2942,2025-12-01,Denver,0,1,0,41,42832,2,254.49,11,18,0,0,3,0,0,44.01
2943,2025-11-01,Chicago,0,1,0,30,20000,5,346.41,5,15,0,1,5,0,0,44.83
2944,2025-03-01,Austin,1,0,0,27,58577,4,259.21,13,17,0,1,9,1,0,58.27
2945,2025-12-01,Dallas,0,1,0,19,24603,4,311.37,10,49,0,1,2,0,1,109.33
2946,2025-07-01,Dallas,0,1,0,45,78511,2,19.23,8,4,0,1,3,1,0,30.22
2947,2025-02-01,Phoenix,0,0,0,48,20733,1,146.46,14,15,0,1,7,0,0,75.8
2948,2025-11-01,Phoenix,0,1,0,27,104211,3,250.67,6,3,0,1,3,1,0,37.88
2949,2025-04-01,Denver,0,0,0,20,66286,2,173.14,7,17,0,1,6,1,0,67.08
2950,2025-04-01,New York,1,0,0,33,60263,4,312.36,14,5,0,1,9,0,0,82.03
2951,2025-12-01,New York,1,1,1,30,101909,3,197.04,6,74,0,1,4,0,0,92.21
2952,2025-07-01,Austin,1,1,1,41,72757,3,205.99,11,1,0,1,4,0,0,69.87
2953,2025-12-01,Denver,0,1,0,32,57037,2,105.0,8,24,0,0,5,1,1,123.32
2954,2025-11-01,Phoenix,0,1,0,45,67800,5,369.64,12,19,1,1,7,0,1,135.01
2955,2025-07-01,Seattle,1,1,1,50,84454,0,242.69,10,20,0,1,5,1,0,36.46
2956,2025-06-01,Boston,1,0,0,29,49344,5,272.68,14,7,0,1,7,0,1,142.98
2957,2025-10-01,New York,1,1,1,41,34638,4,306.83,12,0,0,0,2,0,1,117.27
2958,2025-10-01,Austin,1,1,1,26,47111,6,265.98,13,21,1,1,1,1,1,177.7
2959,2025-12-01,New York,1,1,1,34,59289,2,149.04,7,16,0,1,5,1,1,104.65
2960,2025-08-01,Phoenix,0,1,0,43,63037,3,236.11,11,2,0,1,4,1,1,128.15
2961,2025-06-01,Boston,1,0,0,24,73485,5,283.35,9,3,1,1,7,1,1,92.6
2962,2025-07-01,Seattle,1,1,1,23,41327,1,171.6,10,3,0,1,3,1,0,60.5
2963,2025-02-01,Boston,1,0,0,42,37074,4,376.64,11,2,0,1,8,0,1,117.77
2964,2025-08-01,Phoenix,0,1,0,36,103575,5,260.96,15,21,0,1,7,1,0,104.81
2965,2025-05-01,Austin,1,0,0,31,62595,0,94.09,7,20,0,0,4,1,0,48.23
2966,2025-05-01,Denver,0,0,0,20,79755,1,220.83,7,4,0,1,9,0,0,56.09
2967,2025-05-01,Austin,1,0,0,18,20000,0,154.45,5,7,0,0,5,0,1,71.39
2968,2025-10-01,Austin,1,1,1,40,56550,6,380.89,14,5,0,1,2,0,0,126.24
2969,2025-09-01,Phoenix,0,1,0,53,64855,2,174.03,9,63,0,0,2,0,0,74.31
2970,2025-03-01,Seattle,1,0,0,25,73408,2,111.17,15,3,1,0,7,1,0,50.84
2971,2025-12-01,New York,1,1,1,35,37185,4,307.84,12,10,0,1,6,1,1,123.38
2972,2025-05-01,Dallas,0,0,0,34,73830,8,395.26,11,6,0,0,3,0,1,165.09
2973,2025-11-01,New York,1,1,1,26,75807,4,206.72,7,8,0,1,5,1,0,138.84
2974,2025-12-01,Seattle,1,1,1,23,93226,2,67.43,9,69,0,0,7,1,1,88.53
2975,2025-08-01,Seattle,1,1,1,36,95860,3,324.7,8,60,0,1,4,0,0,90.55
2976,2025-09-01,Seattle,1,1,1,35,41680,4,269.54,8,21,1,1,6,1,1,126.35
2977,2025-05-01,Boston,1,0,0,22,90556,2,321.03,10,29,1,1,4,0,1,108.01
2978,2025-01-01,Denver,0,0,0,23,106828,2,175.79,11,11,0,1,4,1,0,86.76
2979,2025-10-01,New York,1,1,1,29,78189,5,372.87,15,34,1,0,4,1,1,121.65
2980,2025-01-01,Dallas,0,0,0,22,31485,3,265.02,12,16,0,0,4,0,1,95.96
2981,2025-12-01,Austin,1,1,1,37,55323,6,370.36,16,4,0,1,3,0,0,81.84
2982,2025-08-01,Phoenix,0,1,0,41,103291,2,242.64,10,33,0,1,6,0,1,121.73
2983,2025-08-01,Phoenix,0,1,0,42,20000,4,237.29,8,7,1,0,6,1,0,47.55
2984,2025-03-01,Phoenix,0,0,0,35,83439,3,281.82,8,6,0,1,6,1,0,109.36
2985,2025-04-01,Chicago,0,0,0,34,26290,2,257.65,12,37,0,1,5,0,0,12.48
2986,2025-04-01,Phoenix,0,0,0,23,93240,3,172.54,11,0,0,1,5,0,1,131.97
2987,2025-12-01,Boston,1,1,1,39,60189,2,189.96,12,1,0,1,5,0,0,48.21
2988,2025-10-01,Denver,0,1,0,19,55557,2,227.35,11,19,0,0,8,0,0,72.87
2989,2025-08-01,Chicago,0,1,0,31,141842,2,136.3,15,24,0,1,4,1,0,65.34
2990,2025-04-01,Austin,1,0,0,27,71805,4,233.89,9,31,0,1,0,1,0,56.98
2991,2025-08-01,Dallas,0,1,0,39,64116,3,303.88,10,81,0,1,5,0,1,80.04
2992,2025-01-01,Chicago,0,0,0,34,68019,4,311.02,13,19,0,1,7,0,0,91.5
2993,2025-05-01,Phoenix,0,0,0,34,53807,1,69.27,15,57,0,1,6,0,0,0.0
2994,2025-01-01,Chicago,0,0,0,39,67597,3,254.95,10,13,0,0,5,0,1,98.53
2995,2025-11-01,Chicago,0,1,0,29,54319,4,216.24,14,20,0,1,1,1,1,123.63
2996,2025-06-01,Denver,0,0,0,38,93236,5,305.49,19,13,0,0,6,1,1,97.66
2997,2025-01-01,Dallas,0,0,0,18,86319,1,56.84,7,9,0,1,2,0,1,83.78
2998,2025-08-01,New York,1,1,1,39,74623,3,168.62,12,53,0,1,7,0,0,64.05
2999,2025-10-01,Dallas,0,1,0,35,64451,2,224.47,13,10,1,0,5,0,0,98.76
3000,2025-01-01,Austin,1,0,0,51,84106,3,337.66,11,42,1,1,4,1,1,125.98
3001,2025-05-01,Phoenix,0,0,0,37,56905,1,184.83,9,12,1,1,6,0,1,95.29
3002,2025-06-01,Chicago,0,0,0,20,113214,4,283.67,9,1,0,0,5,0,0,124.29
3003,2025-01-01,Chicago,0,0,0,26,20000,2,283.86,8,9,1,1,5,0,0,52.69
3004,2025-01-01,Boston,1,0,0,27,112361,1,95.25,12,11,0,1,3,0,0,34.66
3005,2025-07-01,Seattle,1,1,1,28,97331,4,201.4,7,3,0,1,3,0,0,106.28
3006,2025-07-01,Chicago,0,1,0,49,58428,3,218.58,7,4,0,0,4,1,0,60.63
3007,2025-10-01,Austin,1,1,1,25,73476,7,398.0,15,5,0,0,9,1,1,199.36
3008,2025-01-01,Chicago,0,0,0,24,109819,2,251.87,6,25,1,1,7,1,0,85.27
3009,2025-11-01,Phoenix,0,1,0,42,89258,4,292.8,9,34,0,0,8,1,0,90.96
3010,2025-03-01,Chicago,0,0,0,40,61739,2,167.61,8,7,0,1,4,1,0,58.58
3011,2025-05-01,Boston,1,0,0,31,64098,3,209.82,10,29,0,1,6,0,1,133.24
3012,2025-07-01,Seattle,1,1,1,26,92505,2,216.53,11,12,0,1,8,0,1,118.25
3013,2025-09-01,Phoenix,0,1,0,28,64716,2,264.7,13,6,0,1,3,0,1,122.16
3014,2025-01-01,Phoenix,0,0,0,37,102571,1,149.06,6,30,0,1,7,0,0,46.1
3015,2025-06-01,Austin,1,0,0,28,63418,3,328.78,12,7,0,0,6,0,1,104.82
3016,2025-04-01,Denver,0,0,0,21,92491,2,168.3,12,8,0,1,3,0,1,103.37
3017,2025-03-01,Denver,0,0,0,39,48658,0,136.24,4,57,0,1,7,0,0,14.54
3018,2025-02-01,Dallas,0,0,0,19,46516,1,180.99,10,48,0,0,6,0,0,30.24
3019,2025-07-01,Dallas,0,1,0,39,137956,3,251.6,18,31,1,0,10,1,0,83.08
3020,2025-05-01,Chicago,0,0,0,33,108590,2,112.55,4,6,0,0,4,1,1,138.4
3021,2025-10-01,Dallas,0,1,0,23,48684,3,202.63,12,0,0,0,2,0,1,116.13
3022,2025-11-01,Austin,1,1,1,32,51810,2,270.48,9,7,0,1,5,1,1,99.91
3023,2025-08-01,Chicago,0,1,0,33,24901,1,183.86,12,4,0,1,3,1,1,75.49
3024,2025-05-01,Dallas,0,0,0,31,86417,3,279.49,14,9,1,1,4,0,1,105.21
3025,2025-05-01,Denver,0,0,0,27,61931,3,288.88,11,3,1,1,5,0,1,119.31
3026,2025-09-01,Boston,1,1,1,18,58421,1,130.95,9,19,1,0,3,0,0,52.97
3027,2025-06-01,Chicago,0,0,0,37,52175,4,304.9,3,22,0,1,2,1,0,147.86
3028,2025-11-01,Boston,1,1,1,19,64144,2,190.25,11,9,0,0,4,1,1,136.93
3029,2025-10-01,New York,1,1,1,18,109880,1,183.65,8,5,0,0,3,0,1,94.58
3030,2025-04-01,Austin,1,0,0,23,91797,4,291.55,6,2,1,1,7,0,0,108.24
3031,2025-06-01,Dallas,0,0,0,28,72266,5,189.94,11,6,0,1,6,1,1,125.28
3032,2025-12-01,Phoenix,0,1,0,52,70070,1,170.2,9,33,1,1,7,0,0,71.53
3033,2025-04-01,Phoenix,0,0,0,27,69127,4,322.27,13,19,0,1,3,0,0,80.93
3034,2025-04-01,Denver,0,0,0,41,82883,3,333.11,13,20,0,1,7,0,0,15.71
3035,2025-08-01,Phoenix,0,1,0,56,80175,7,293.19,18,18,0,1,4,0,0,113.41
3036,2025-12-01,New York,1,1,1,34,73036,2,164.52,10,2,0,1,8,0,0,33.24
3037,2025-08-01,Austin,1,1,1,23,89895,2,313.66,8,7,1,1,5,1,1,136.71
3038,2025-12-01,Seattle,1,1,1,18,93548,1,117.81,7,11,0,1,6,0,1,112.94
3039,2025-11-01,Dallas,0,1,0,36,60355,3,218.83,8,5,0,0,6,1,0,60.68
3040,2025-09-01,Phoenix,0,1,0,19,76783,1,209.71,5,22,0,1,7,0,0,42.52
3041,2025-06-01,Seattle,1,0,0,51,113182,8,369.88,12,7,1,1,3,1,1,160.84
3042,2025-01-01,Denver,0,0,0,25,57339,3,189.03,12,7,1,0,5,1,1,113.53
3043,2025-08-01,Denver,0,1,0,44,35490,8,455.5,18,4,0,1,5,0,0,159.39
3044,2025-07-01,Chicago,0,1,0,32,62820,4,220.96,12,23,0,0,3,1,0,119.08
3045,2025-02-01,Boston,1,0,0,28,100774,3,285.88,12,34,0,0,8,1,0,35.13
3046,2025-11-01,Seattle,1,1,1,35,76124,5,175.26,13,8,0,1,5,0,1,151.12
3047,2025-06-01,Dallas,0,0,0,26,81576,3,269.43,9,3,0,1,4,0,1,119.55
3048,2025-07-01,Dallas,0,1,0,18,94791,4,283.84,10,19,1,1,6,0,1,134.85
3049,2025-10-01,New York,1,1,1,42,65193,4,259.79,14,3,0,0,6,0,1,106.68
3050,2025-07-01,Austin,1,1,1,33,52657,5,166.69,9,8,1,1,3,1,1,178.95
3051,2025-03-01,Phoenix,0,0,0,35,97473,4,134.14,14,44,1,1,4,0,0,89.6
3052,2025-05-01,Austin,1,0,0,31,66488,4,201.96,9,12,1,1,4,0,1,111.03
3053,2025-12-01,New York,1,1,1,28,34177,1,46.62,8,2,0,1,6,1,1,140.21
3054,2025-07-01,Austin,1,1,1,37,72371,5,350.58,17,5,0,1,5,0,0,105.8
3055,2025-02-01,Chicago,0,0,0,43,72850,2,235.38,10,11,1,1,3,0,0,125.21
3056,2025-04-01,Dallas,0,0,0,18,81046,1,125.28,10,4,1,0,6,1,1,177.79
3057,2025-03-01,Phoenix,0,0,0,18,88831,6,266.45,10,11,1,1,4,0,0,129.35
3058,2025-06-01,Dallas,0,0,0,37,73942,0,159.29,7,11,0,0,5,1,0,69.05
3059,2025-10-01,Austin,1,1,1,32,81626,4,258.35,11,22,0,0,4,1,1,140.45
3060,2025-10-01,Austin,1,1,1,30,20000,3,354.82,10,29,0,1,6,0,0,111.96
3061,2025-06-01,Chicago,0,0,0,37,65090,1,150.85,10,16,1,1,6,1,0,113.3
3062,2025-02-01,Boston,1,0,0,29,119801,7,325.13,12,17,0,1,6,0,1,170.19
3063,2025-06-01,Dallas,0,0,0,20,38055,7,277.85,13,3,0,1,0,0,1,150.31
3064,2025-02-01,Phoenix,0,0,0,48,87802,5,271.46,15,5,1,0,3,0,0,45.29
3065,2025-02-01,Phoenix,0,0,0,40,66200,0,149.57,15,21,0,0,6,0,1,89.17
3066,2025-09-01,Boston,1,1,1,32,84676,4,242.19,8,11,1,1,5,0,1,126.66
3067,2025-04-01,New York,1,0,0,19,78198,2,187.22,18,62,0,1,4,1,0,56.2
3068,2025-08-01,Seattle,1,1,1,48,100812,1,184.26,3,20,0,1,6,0,0,95.37
3069,2025-04-01,Chicago,0,0,0,29,85307,1,202.14,6,57,0,1,3,0,0,64.95
3070,2025-01-01,Chicago,0,0,0,29,48527,4,225.51,19,100,0,0,10,0,0,37.79
3071,2025-05-01,Boston,1,0,0,23,97637,1,227.92,6,39,0,1,5,1,0,35.25
3072,2025-06-01,New York,1,0,0,31,129788,2,152.29,11,7,0,1,4,0,0,67.17
3073,2025-12-01,Phoenix,0,1,0,20,65890,3,296.41,8,18,0,1,14,0,0,83.73
3074,2025-02-01,Dallas,0,0,0,25,88760,8,446.48,16,14,1,0,2,0,0,162.94
3075,2025-01-01,New York,1,0,0,41,94653,6,325.77,11,2,0,0,4,0,0,24.01
3076,2025-03-01,Phoenix,0,0,0,20,95655,3,146.44,5,13,0,1,7,0,0,43.11
3077,2025-11-01,Boston,1,1,1,18,71504,2,209.56,13,17,0,1,4,0,0,85.45
3078,2025-10-01,Seattle,1,1,1,30,31914,3,258.49,9,1,0,1,3,1,1,115.79
3079,2025-08-01,Boston,1,1,1,42,78856,5,263.37,9,15,0,1,3,0,1,128.92
3080,2025-04-01,New York,1,0,0,37,110770,3,228.48,9,14,1,1,5,0,1,106.09
3081,2025-05-01,Austin,1,0,0,49,70690,2,217.63,6,14,0,0,3,0,0,34.65
3082,2025-06-01,Dallas,0,0,0,32,90376,2,159.49,14,9,0,1,4,1,1,98.47
3083,2025-03-01,Boston,1,0,0,36,49934,6,302.09,13,28,0,0,4,0,1,117.74
3084,2025-10-01,Dallas,0,1,0,28,41438,3,250.01,13,31,0,0,3,1,0,38.65
3085,2025-02-01,Phoenix,0,0,0,29,97602,6,251.53,13,7,0,1,3,1,0,82.49
3086,2025-02-01,New York,1,0,0,41,99273,2,211.05,2,35,0,1,6,0,0,58.91
3087,2025-08-01,Denver,0,1,0,38,111064,4,323.01,17,1,1,1,4,0,0,88.43
3088,2025-09-01,Denver,0,1,0,50,21377,1,147.63,5,27,1,1,10,0,1,177.09
3089,2025-01-01,New York,1,0,0,47,93231,3,240.01,5,11,0,1,3,0,0,75.37
3090,2025-11-01,New York,1,1,1,38,51852,4,255.17,13,20,0,1,0,1,1,170.46
3091,2025-09-01,New York,1,1,1,43,104995,0,188.91,11,3,1,1,4,0,1,155.58
3092,2025-03-01,Chicago,0,0,0,18,76737,3,187.54,9,1,1,1,5,0,1,120.86
3093,2025-12-01,Dallas,0,1,0,36,49853,2,240.22,14,1,1,1,7,1,0,122.61
3094,2025-12-01,Phoenix,0,1,0,34,114868,0,97.16,7,3,0,0,4,0,0,82.16
3095,2025-06-01,New York,1,0,0,34,33178,1,176.71,14,0,0,1,6,1,1,90.68
3096,2025-11-01,Seattle,1,1,1,40,20000,4,249.76,10,59,0,1,4,1,0,45.53
3097,2025-02-01,Phoenix,0,0,0,25,51851,4,283.21,12,38,0,1,5,1,1,102.36
3098,2025-02-01,Chicago,0,0,0,29,96249,4,294.28,17,37,0,0,5,1,1,135.53
3099,2025-02-01,Austin,1,0,0,29,41742,3,286.07,5,6,0,0,3,1,1,87.73
3100,2025-03-01,Boston,1,0,0,22,98127,3,188.15,12,29,0,1,7,1,1,133.78
3101,2025-07-01,Austin,1,1,1,48,93381,4,285.92,20,0,0,0,3,1,1,143.23
3102,2025-11-01,Dallas,0,1,0,27,69980,5,292.99,14,6,1,1,5,0,1,128.4
3103,2025-03-01,Boston,1,0,0,25,109060,3,226.58,11,46,0,1,6,0,0,89.57
3104,2025-12-01,Phoenix,0,1,0,26,68545,0,219.29,7,23,0,0,7,0,0,70.68
3105,2025-05-01,Phoenix,0,0,0,35,59372,1,115.56,12,32,0,0,5,1,1,80.38
3106,2025-12-01,Chicago,0,1,0,46,105809,2,177.39,15,16,0,1,6,1,0,65.01
3107,2025-05-01,Dallas,0,0,0,45,81870,4,300.15,15,66,0,1,1,0,0,76.95
3108,2025-10-01,Seattle,1,1,1,31,60839,6,483.83,10,25,1,1,4,1,1,135.87
3109,2025-12-01,Chicago,0,1,0,27,124563,3,190.82,13,13,1,1,4,0,0,104.57
3110,2025-11-01,New York,1,1,1,21,67371,4,262.54,11,5,0,1,8,0,1,127.88
3111,2025-05-01,Dallas,0,0,0,68,82452,4,102.07,14,13,0,0,4,0,1,138.05
3112,2025-04-01,Denver,0,0,0,39,103148,2,159.09,11,10,0,1,5,1,1,69.14
3113,2025-11-01,New York,1,1,1,32,56464,4,260.9,16,13,0,1,6,0,0,130.27
3114,2025-01-01,Chicago,0,0,0,29,31240,1,194.72,13,61,1,1,5,0,0,111.29
3115,2025-06-01,Boston,1,0,0,47,57486,3,238.39,10,14,0,1,8,0,0,37.07
3116,2025-07-01,Dallas,0,1,0,23,66394,3,277.87,15,41,0,1,4,0,1,94.98
3117,2025-04-01,Seattle,1,0,0,34,104998,6,261.2,14,53,0,1,6,0,0,116.71
3118,2025-10-01,Boston,1,1,1,51,60427,0,115.25,8,36,0,0,4,1,1,108.25
3119,2025-03-01,Austin,1,0,0,18,29697,6,398.88,13,6,1,1,5,0,1,130.53
3120,2025-11-01,Boston,1,1,1,34,64141,1,131.71,9,40,1,1,8,1,0,112.92
3121,2025-07-01,Austin,1,1,1,26,75738,2,164.12,16,4,1,1,3,1,1,114.11
3122,2025-03-01,Denver,0,0,0,29,68264,0,40.82,9,30,0,1,4,1,0,34.0
3123,2025-12-01,Boston,1,1,1,25,86395,8,342.31,13,51,1,1,6,0,0,185.92
3124,2025-01-01,Seattle,1,0,0,18,93204,3,217.56,8,4,0,1,3,0,0,47.06
3125,2025-12-01,Seattle,1,1,1,36,102645,3,262.41,8,10,0,1,5,0,1,106.99
3126,2025-06-01,Dallas,0,0,0,19,70132,8,364.89,13,60,1,0,6,1,0,153.06
3127,2025-07-01,Dallas,0,1,0,52,89443,1,200.67,10,2,0,0,5,0,0,29.5
3128,2025-04-01,Dallas,0,0,0,41,116749,4,230.98,17,0,0,1,4,0,0,101.09
3129,2025-12-01,Seattle,1,1,1,33,81381,1,92.1,8,9,1,1,3,0,0,72.52
3130,2025-12-01,Chicago,0,1,0,43,57782,0,178.2,3,17,0,1,3,0,0,19.65
3131,2025-10-01,Austin,1,1,1,55,64935,4,338.63,16,8,1,1,3,1,1,185.27
3132,2025-01-01,Phoenix,0,0,0,40,69320,2,183.6,3,37,1,1,8,0,0,93.59
3133,2025-10-01,Seattle,1,1,1,43,89642,2,232.96,8,33,0,1,3,0,0,94.09
3134,2025-09-01,New York,1,1,1,18,56649,3,265.02,9,12,1,1,7,1,1,144.6
3135,2025-07-01,Phoenix,0,1,0,40,94647,2,210.71,11,21,0,1,3,0,0,29.82
3136,2025-05-01,Seattle,1,0,0,18,133247,4,137.18,11,2,1,1,0,1,1,172.37
3137,2025-08-01,Boston,1,1,1,28,50443,5,290.85,10,9,0,1,7,0,1,169.83
3138,2025-12-01,Phoenix,0,1,0,34,71654,0,131.62,7,5,0,1,5,0,1,145.38
3139,2025-03-01,Phoenix,0,0,0,48,76642,0,115.4,5,1,0,1,6,1,1,91.51
3140,2025-12-01,Dallas,0,1,0,26,98084,3,268.38,9,13,1,1,7,1,1,155.72
3141,2025-06-01,Denver,0,0,0,41,75587,3,223.03,10,22,1,1,7,0,1,115.79
3142,2025-10-01,Boston,1,1,1,39,52626,3,213.37,15,19,0,1,3,0,1,128.36
3143,2025-05-01,Seattle,1,0,0,40,75198,3,146.01,14,10,1,0,2,1,1,147.78
3144,2025-03-01,Austin,1,0,0,22,23350,3,230.09,9,28,0,1,8,0,0,62.8
3145,2025-01-01,Seattle,1,0,0,35,26965,2,235.25,21,14,1,1,6,0,1,144.22
3146,2025-12-01,Dallas,0,1,0,38,42654,5,287.54,9,10,0,1,8,1,0,90.22
3147,2025-09-01,Dallas,0,1,0,33,71150,4,159.44,19,2,1,1,1,0,0,135.2
3148,2025-10-01,Seattle,1,1,1,30,92600,5,297.37,10,18,0,0,5,0,1,149.42
3149,2025-02-01,Chicago,0,0,0,47,46269,7,381.34,15,5,0,1,6,0,1,123.45
3150,2025-04-01,Dallas,0,0,0,18,43226,3,181.99,5,41,0,0,5,1,0,51.76
3151,2025-11-01,Austin,1,1,1,30,111307,4,268.4,18,0,0,1,8,0,0,99.81
